step,time_s,hot_expert,expert_0_popularity,expert_1_popularity,expert_2_popularity,expert_3_popularity,expert_4_popularity,expert_5_popularity
28,2.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
29,2.900,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
30,3.000,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
31,3.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
32,3.200,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
33,3.300,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
34,3.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
35,3.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
36,3.600,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
37,3.700,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
38,3.800,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
39,3.900,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
40,4.000,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
41,4.100,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
42,4.200,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
43,4.300,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
44,4.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
45,4.500,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
46,4.600,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
47,4.700,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
48,4.800,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
49,4.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
50,5.000,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
51,5.100,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
52,5.200,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
53,5.300,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
54,5.400,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
55,5.500,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
56,5.600,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
57,5.700,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
58,5.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
59,5.900,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
60,6.000,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
61,6.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
62,6.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
63,6.300,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
64,6.400,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
65,6.500,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
66,6.600,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
67,6.700,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
68,6.800,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
69,6.900,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
70,7.000,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
71,7.100,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
72,7.200,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
73,7.300,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
74,7.400,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
75,7.500,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
76,7.600,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
77,7.700,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
78,7.800,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
79,7.900,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
80,8.000,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
81,8.100,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
82,8.200,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
83,8.300,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
84,8.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
85,8.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
86,8.600,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
87,8.700,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
88,8.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
89,8.900,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
90,9.000,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
91,9.100,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
92,9.200,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
93,9.300,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
94,9.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
95,9.500,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
96,9.600,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
97,9.700,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
98,9.800,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
99,9.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
100,10.000,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
101,10.100,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
102,10.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
103,10.300,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
104,10.400,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
105,10.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
106,10.600,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
107,10.700,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
108,10.800,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
109,10.900,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
110,11.000,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
111,11.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
112,11.200,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
113,11.300,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
114,11.400,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
115,11.500,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
116,11.600,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
117,11.700,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
118,11.800,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
119,11.900,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
120,12.000,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
121,12.100,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
122,12.200,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
123,12.300,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
124,12.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
125,12.500,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
126,12.600,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
127,12.700,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
128,12.800,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
129,12.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
130,13.000,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
131,13.100,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
132,13.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
133,13.300,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
134,13.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
135,13.500,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
136,13.600,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
137,13.700,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
138,13.800,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
139,13.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
140,14.000,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
141,14.100,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
142,14.200,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
143,14.300,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
144,14.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
145,14.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
146,14.600,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
147,14.700,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
148,14.800,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
149,14.900,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
150,15.000,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
151,15.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
152,15.200,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
153,15.300,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
154,15.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
155,15.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
156,15.600,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
157,15.700,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
158,15.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
159,15.900,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
160,16.000,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
161,16.100,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
162,16.200,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
163,16.300,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
164,16.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
165,16.500,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
166,16.600,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
167,16.700,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
168,16.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
169,16.900,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
170,17.000,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
171,17.100,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
172,17.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
173,17.300,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
174,17.400,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
175,17.500,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
176,17.600,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
177,17.700,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
178,17.800,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
179,17.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
180,18.000,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
181,18.100,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
182,18.200,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
183,18.300,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
184,18.400,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
185,18.500,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
186,18.600,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
187,18.700,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
188,18.800,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
189,18.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
190,19.000,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
191,19.100,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
192,19.200,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
193,19.300,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
194,19.400,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
195,19.500,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
196,19.600,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
197,19.700,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
198,19.800,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
199,19.900,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
200,20.000,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
201,20.100,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
202,20.200,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
203,20.300,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
204,20.400,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
205,20.500,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
206,20.600,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
207,20.700,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
208,20.800,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
209,20.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
210,21.000,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
211,21.100,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
212,21.200,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
213,21.300,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
214,21.400,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
215,21.500,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
216,21.600,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
217,21.700,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
218,21.800,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
219,21.900,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
220,22.000,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
221,22.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
222,22.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
223,22.300,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
224,22.400,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
225,22.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
226,22.600,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
227,22.700,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
228,22.800,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
229,22.900,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
230,23.000,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
231,23.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
232,23.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
233,23.300,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
234,23.400,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
235,23.500,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
236,23.600,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
237,23.700,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
238,23.800,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
239,23.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
240,24.000,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
241,24.100,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
242,24.200,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
243,24.300,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
244,24.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
245,24.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
246,24.600,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
247,24.700,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
248,24.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
249,24.900,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
250,25.000,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
251,25.100,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
252,25.200,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
253,25.300,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
254,25.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
255,25.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
256,25.600,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
257,25.700,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
258,25.800,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
259,25.900,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
260,26.000,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
261,26.100,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
262,26.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
263,26.300,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
264,26.400,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
265,26.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
266,26.600,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
267,26.700,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
268,26.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
269,26.900,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
270,27.000,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
271,27.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
272,27.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
273,27.300,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
274,27.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
275,27.500,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
276,27.600,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
277,27.700,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
278,27.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
279,27.900,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
280,28.000,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
281,28.100,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
282,28.200,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
283,28.300,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
284,28.400,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
285,28.500,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
286,28.600,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
287,28.700,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
288,28.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
289,28.900,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
290,29.000,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
291,29.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
292,29.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
293,29.300,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
294,29.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
295,29.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
296,29.600,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
297,29.700,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
298,29.800,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
299,29.900,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
300,30.000,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
301,30.100,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
302,30.200,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
303,30.300,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
304,30.400,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
305,30.500,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
306,30.600,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
307,30.700,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
308,30.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
309,30.900,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
310,31.000,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
311,31.100,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
312,31.200,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
313,31.300,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
314,31.400,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
315,31.500,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
316,31.600,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
317,31.700,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
318,31.800,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
319,31.900,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
320,32.000,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
321,32.100,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
322,32.200,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
323,32.300,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
324,32.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
325,32.500,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
326,32.600,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
327,32.700,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
328,32.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
329,32.900,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
330,33.000,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
331,33.100,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
332,33.200,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
333,33.300,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
334,33.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
335,33.500,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
336,33.600,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
337,33.700,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
338,33.800,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
339,33.900,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
340,34.000,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
341,34.100,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
342,34.200,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
343,34.300,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
344,34.400,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
345,34.500,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
346,34.600,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
347,34.700,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
348,34.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
349,34.900,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
350,35.000,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
351,35.100,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
352,35.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
353,35.300,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
354,35.400,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
355,35.500,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
356,35.600,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
357,35.700,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
358,35.800,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
359,35.900,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
360,36.000,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
361,36.100,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
362,36.200,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
363,36.300,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
