benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,kubernetes-default,K8s default,2,0.200,replay,mixed,0.965329,0.021315,9,1.686510,0.000000,0.446374,0.294702,,,0.000000,0.014217,0.014217,8,9,0,64.801531,64.801531,64.801531,64.801531,90.000000,0.000000,109.538544,0.591587,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,cga,CGA,2,0.200,replay,mixed,0.965329,0.021315,9,1.686510,0.000000,0.446374,0.294702,,,0.000000,0.014217,0.014217,8,9,0,59.858524,59.858524,59.858524,59.858524,90.000000,0.000000,109.538544,0.546461,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,hda,HDA,2,0.200,replay,mixed,0.965329,0.021315,9,1.686510,0.000000,0.446374,0.294702,,,0.000000,0.014217,0.014217,8,9,0,62.593379,62.593379,62.593379,62.593379,90.000000,0.000000,109.538544,0.571428,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy2,Policy 2,2,0.200,replay,mixed,0.965329,0.021315,9,1.686510,0.000000,0.446374,0.294702,,,0.000000,0.014217,0.014217,8,9,0,57.179471,57.179471,57.179471,57.179471,90.000000,0.000000,109.538544,0.522003,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy3,Policy 3,2,0.200,replay,mixed,0.965329,0.021315,9,1.686510,0.000000,0.446374,0.294702,,,0.000000,0.014217,0.014217,8,9,0,57.175060,57.175060,57.175060,57.175060,90.000000,0.000000,109.538544,0.521963,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,kubernetes-default,K8s default,3,0.300,replay,mixed,1.003365,0.042518,9,1.709957,0.000000,0.442518,0.295763,,,0.000000,0.014257,0.014257,8,9,0,65.090562,65.090562,65.090562,65.090562,90.000000,0.000000,110.135418,0.591005,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,cga,CGA,3,0.300,replay,mixed,1.003365,0.042518,9,1.709957,0.000000,0.442518,0.295763,,,0.000000,0.014257,0.014257,8,9,0,60.328228,60.328228,60.328228,60.328228,90.000000,0.000000,110.135418,0.547764,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,hda,HDA,3,0.300,replay,mixed,1.003365,0.042518,9,1.709957,0.000000,0.442518,0.295763,,,0.000000,0.014257,0.014257,8,9,0,59.274943,59.274943,59.274943,59.274943,90.000000,0.000000,110.135418,0.538201,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy2,Policy 2,3,0.300,replay,mixed,1.003365,0.042518,9,1.709957,0.000000,0.442518,0.295763,,,0.000000,0.014257,0.014257,8,9,0,63.336331,63.336331,63.336331,63.336331,90.000000,0.000000,110.135418,0.575077,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy3,Policy 3,3,0.300,replay,mixed,1.003365,0.042518,9,1.709957,0.000000,0.442518,0.295763,,,0.000000,0.014257,0.014257,8,9,0,58.078573,58.078573,58.078573,58.078573,90.000000,0.000000,110.135418,0.527338,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,kubernetes-default,K8s default,4,0.400,replay,mixed,0.973969,0.026441,9,1.732506,0.000000,0.438724,0.296709,,,0.000000,0.013656,0.013656,8,9,0,62.963779,62.963779,62.963779,62.963779,90.000000,0.000000,110.728482,0.568632,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,cga,CGA,4,0.400,replay,mixed,0.973969,0.026441,9,1.732506,0.000000,0.438724,0.296709,,,0.000000,0.013656,0.013656,8,9,0,57.926407,57.926407,57.926407,57.926407,90.000000,0.000000,110.728482,0.523139,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,hda,HDA,4,0.400,replay,mixed,0.973969,0.026441,9,1.732506,0.000000,0.438724,0.296709,,,0.000000,0.013656,0.013656,8,9,0,52.899261,52.899261,52.899261,52.899261,90.000000,0.000000,110.728482,0.477739,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy2,Policy 2,4,0.400,replay,mixed,0.973969,0.026441,9,1.732506,0.000000,0.438724,0.296709,,,0.000000,0.013656,0.013656,8,9,0,61.310672,61.310672,61.310672,61.310672,90.000000,0.000000,110.728482,0.553703,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy3,Policy 3,4,0.400,replay,mixed,0.973969,0.026441,9,1.732506,0.000000,0.438724,0.296709,,,0.000000,0.013656,0.013656,8,9,0,64.587773,64.587773,64.587773,64.587773,90.000000,0.000000,110.728482,0.583299,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,kubernetes-default,K8s default,5,0.500,replay,mixed,0.950293,0.022361,9,1.754219,0.000000,0.435060,0.297541,,,0.000000,0.013306,0.013306,8,9,0,67.516648,67.516648,67.516648,67.516648,90.000000,0.000000,111.317744,0.606522,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,cga,CGA,5,0.500,replay,mixed,0.950293,0.022361,9,1.754219,0.000000,0.435060,0.297541,,,0.000000,0.013306,0.013306,8,9,0,61.510816,61.510816,61.510816,61.510816,90.000000,0.000000,111.317744,0.552570,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,hda,HDA,5,0.500,replay,mixed,0.950293,0.022361,9,1.754219,0.000000,0.435060,0.297541,,,0.000000,0.013306,0.013306,8,9,0,53.898822,53.898822,53.898822,53.898822,90.000000,0.000000,111.317744,0.484189,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy2,Policy 2,5,0.500,replay,mixed,0.950293,0.022361,9,1.754219,0.000000,0.435060,0.297541,,,0.000000,0.013306,0.013306,8,9,0,61.369416,61.369416,61.369416,61.369416,90.000000,0.000000,111.317744,0.551299,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy3,Policy 3,5,0.500,replay,mixed,0.950293,0.022361,9,1.754219,0.000000,0.435060,0.297541,,,0.000000,0.013306,0.013306,8,9,0,55.950767,55.950767,55.950767,55.950767,90.000000,0.000000,111.317744,0.502622,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,kubernetes-default,K8s default,6,0.600,replay,mixed,1.004494,0.071284,10,1.775147,0.000000,0.469504,0.464426,,,0.000000,0.017082,0.017082,8,10,0,68.997468,68.997468,68.997468,68.997468,90.000000,0.000000,111.903217,0.616582,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,cga,CGA,6,0.600,replay,mixed,1.004494,0.071284,10,1.775147,0.000000,0.469504,0.464426,,,0.000000,0.017082,0.017082,8,10,0,61.123279,61.123279,61.123279,61.123279,90.000000,0.000000,111.903217,0.546216,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,hda,HDA,6,0.600,replay,mixed,1.004494,0.071284,10,1.775147,0.000000,0.469504,0.464426,,,0.000000,0.017082,0.017082,8,10,0,65.681554,65.681554,65.681554,65.681554,90.000000,0.000000,111.903217,0.586950,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy2,Policy 2,6,0.600,replay,mixed,1.004494,0.071284,10,1.775147,0.000000,0.469504,0.464426,,,0.000000,0.017082,0.017082,8,10,0,66.818238,66.818238,66.818238,66.818238,90.000000,0.000000,111.903217,0.597107,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy3,Policy 3,6,0.600,replay,mixed,1.004494,0.071284,10,1.775147,0.000000,0.469504,0.464426,,,0.000000,0.017082,0.017082,8,10,0,61.854059,61.854059,61.854059,61.854059,90.000000,0.000000,111.903217,0.552746,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,kubernetes-default,K8s default,7,0.700,replay,mixed,0.949689,0.049961,10,1.795335,0.000000,0.466272,0.464260,,,0.000000,0.013515,0.013515,8,10,0,70.467749,70.467749,70.467749,70.467749,90.000000,0.000000,112.484913,0.626464,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,cga,CGA,7,0.700,replay,mixed,0.949689,0.049961,10,1.795335,0.000000,0.466272,0.464260,,,0.000000,0.013515,0.013515,8,10,0,62.642122,62.642122,62.642122,62.642122,90.000000,0.000000,112.484913,0.556894,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,hda,HDA,7,0.700,replay,mixed,0.949689,0.049961,10,1.795335,0.000000,0.466272,0.464260,,,0.000000,0.013515,0.013515,8,10,0,59.950816,59.950816,59.950816,59.950816,90.000000,0.000000,112.484913,0.532968,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy2,Policy 2,7,0.700,replay,mixed,0.949689,0.049961,10,1.795335,0.000000,0.466272,0.464260,,,0.000000,0.013515,0.013515,8,10,0,62.166495,62.166495,62.166495,62.166495,90.000000,0.000000,112.484913,0.552665,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy3,Policy 3,7,0.700,replay,mixed,0.949689,0.049961,10,1.795335,0.000000,0.466272,0.464260,,,0.000000,0.013515,0.013515,8,10,0,61.156165,61.156165,61.156165,61.156165,90.000000,0.000000,112.484913,0.543683,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,kubernetes-default,K8s default,8,0.800,replay,mixed,1.048635,0.098691,10,1.814825,0.000000,0.463144,0.463976,,,0.000000,0.013115,0.013115,8,10,0,71.104414,71.104414,71.104414,71.104414,90.000000,0.000000,113.062847,0.628893,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,cga,CGA,8,0.800,replay,mixed,1.048635,0.098691,10,1.814825,0.000000,0.463144,0.463976,,,0.000000,0.013115,0.013115,8,10,0,70.679686,70.679686,70.679686,70.679686,90.000000,0.000000,113.062847,0.625136,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,hda,HDA,8,0.800,replay,mixed,1.048635,0.098691,10,1.814825,0.000000,0.463144,0.463976,,,0.000000,0.013115,0.013115,8,10,0,68.008773,68.008773,68.008773,68.008773,90.000000,0.000000,113.062847,0.601513,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy2,Policy 2,8,0.800,replay,mixed,1.048635,0.098691,10,1.814825,0.000000,0.463144,0.463976,,,0.000000,0.013115,0.013115,8,10,0,67.719611,67.719611,67.719611,67.719611,90.000000,0.000000,113.062847,0.598955,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy3,Policy 3,8,0.800,replay,mixed,1.048635,0.098691,10,1.814825,0.000000,0.463144,0.463976,,,0.000000,0.013115,0.013115,8,10,0,62.071205,62.071205,62.071205,62.071205,90.000000,0.000000,113.062847,0.548997,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,kubernetes-default,K8s default,9,0.900,replay,mixed,1.023562,0.020947,10,1.833653,0.000000,0.460312,0.463572,,,0.000000,0.013777,0.013777,8,10,0,67.745128,67.745128,67.745128,67.745128,90.000000,0.000000,113.637035,0.596154,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,cga,CGA,9,0.900,replay,mixed,1.023562,0.020947,10,1.833653,0.000000,0.460312,0.463572,,,0.000000,0.013777,0.013777,8,10,0,63.178022,63.178022,63.178022,63.178022,90.000000,0.000000,113.637035,0.555963,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,hda,HDA,9,0.900,replay,mixed,1.023562,0.020947,10,1.833653,0.000000,0.460312,0.463572,,,0.000000,0.013777,0.013777,8,10,0,64.002917,64.002917,64.002917,64.002917,90.000000,0.000000,113.637035,0.563222,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-linear-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,linear,,policy2,Policy 2,9,0.900,replay,mixed,1.023562,0.020947,10,1.833653,0.000000,0.460312,0.463572,,,0.000000,0.013777,0.013777,8,10,0,67.631203,67.631203,67.631203,67.631203,90.000000,0.000000,113.637035,0.595151,0.000000,20,31,31,20,1.000000,,31,,,
