step,time_s,p_index,p_setCurrency,p_browseProduct,p_addToCart,p_viewCart,p_checkout,qps_index,qps_setCurrency,qps_browseProduct,qps_addToCart,qps_viewCart,qps_checkout,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
10,10.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.967814,0.000000,0.025794,1.000000,0.02579392,1.383511,0.000000,7,0.388873,1.073814,,,64.046238,111.526316,0.574270,0.000000
11,11.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.017496,0.000000,0.048828,1.000000,0.04882765,1.383511,0.000000,7,0.388873,1.073814,,,67.407163,111.526316,0.604406,0.000000
12,12.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.962578,0.000000,0.053974,1.000000,0.05397394,1.383511,0.000000,7,0.388873,1.073814,,,69.951314,111.526316,0.627218,0.000000
13,13.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.020955,0.000000,0.057179,1.000000,0.05717875,1.383511,0.000000,7,0.388873,1.073814,,,68.580520,111.526316,0.614927,0.000000
14,14.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.032305,0.000000,0.010995,1.000000,0.01099454,1.383511,0.000000,7,0.388873,1.073814,,,65.258769,111.526316,0.585142,0.000000
15,15.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.968848,0.000000,0.061471,1.000000,0.06147068,1.383511,0.000000,7,0.388873,1.073814,,,66.897713,111.526316,0.599838,0.000000
16,16.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.968254,0.000000,0.000613,1.000000,0.00061329,1.383511,0.000000,7,0.388873,1.073814,,,65.764477,111.526316,0.589677,0.000000
17,17.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.947330,0.000000,0.021610,1.000000,0.02161047,1.383511,0.000000,7,0.388873,1.073814,,,62.661353,111.526316,0.561853,0.000000
18,18.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.974160,0.000000,0.027542,1.000000,0.02754230,1.383511,0.000000,7,0.388873,1.073814,,,62.893282,111.526316,0.563932,0.000000
19,19.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.972745,0.000000,0.001453,1.000000,0.00145252,1.383511,0.000000,7,0.388873,1.073814,,,65.934428,111.526316,0.591201,0.000000
20,20.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.001375,0.000000,0.028590,1.000000,0.02859050,1.383511,0.000000,7,0.388873,1.073814,,,60.245312,111.526316,0.540189,0.000000
21,21.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.048603,0.000000,0.045039,1.000000,0.04503873,1.383511,0.000000,7,0.388873,1.073814,,,62.985614,111.526316,0.564760,0.000000
22,22.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.981808,0.000000,0.063699,1.000000,0.06369859,1.383511,0.000000,7,0.388873,1.073814,,,69.899554,111.526316,0.626754,0.000000
23,23.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.025708,0.000000,0.042799,1.000000,0.04279894,1.383511,0.000000,7,0.388873,1.073814,,,62.919853,111.526316,0.564170,0.000000
24,24.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.990845,0.000000,0.033989,1.000000,0.03398897,1.383511,0.000000,7,0.388873,1.073814,,,66.435562,111.526316,0.595694,0.000000
25,25.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.991047,0.000000,0.000204,1.000000,0.00020358,1.383511,0.000000,7,0.388873,1.073814,,,64.342875,111.526316,0.576930,0.000000
26,26.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.981209,0.000000,0.009926,1.000000,0.00992649,1.383511,0.000000,7,0.388873,1.073814,,,62.596650,111.526316,0.561272,0.000000
27,27.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.044041,0.000000,0.060182,1.000000,0.06018186,1.383511,0.000000,7,0.388873,1.073814,,,64.497867,111.526316,0.578320,0.000000
28,28.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.057780,0.000000,0.012988,1.000000,0.01298821,1.383511,0.000000,7,0.388873,1.073814,,,68.455674,111.526316,0.613807,0.000000
29,29.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.984709,0.000000,0.069080,1.000000,0.06907959,1.383511,0.000000,7,0.388873,1.073814,,,67.862614,111.526316,0.608490,0.000000
30,30.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.035517,0.000000,0.049065,1.000000,0.04906516,1.383511,0.000000,7,0.388873,1.073814,,,66.321911,111.526316,0.594675,0.000000
31,31.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.036810,0.000000,0.001247,1.000000,0.00124691,1.383511,0.000000,7,0.388873,1.073814,,,64.541179,111.526316,0.578708,0.000000
32,32.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.035755,0.000000,0.001017,1.000000,0.00101733,1.383511,0.000000,7,0.388873,1.073814,,,67.453802,111.526316,0.604824,0.000000
33,33.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.006410,0.000000,0.028332,1.000000,0.02833206,1.383511,0.000000,7,0.388873,1.073814,,,68.749386,111.526316,0.616441,0.000000
34,34.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.980490,0.000000,0.025754,1.000000,0.02575423,1.383511,0.000000,7,0.388873,1.073814,,,62.403208,111.526316,0.559538,0.000000
35,35.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.041751,0.000000,0.058806,1.000000,0.05880576,1.383511,0.000000,7,0.388873,1.073814,,,67.401699,111.526316,0.604357,0.000000
36,36.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.018320,0.000000,0.022492,1.000000,0.02249235,1.383511,0.000000,7,0.388873,1.073814,,,61.918906,111.526316,0.555195,0.000000
37,37.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.014586,0.000000,0.003667,1.000000,0.00366670,1.383511,0.000000,7,0.388873,1.073814,,,64.969217,111.526316,0.582546,0.000000
38,38.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.052645,0.000000,0.036155,1.000000,0.03615507,1.383511,0.000000,7,0.388873,1.073814,,,65.674706,111.526316,0.588872,0.000000
39,39.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.990374,0.000000,0.059156,1.000000,0.05915625,1.383511,0.000000,7,0.388873,1.073814,,,65.766534,111.526316,0.589695,0.000000
40,40.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.999219,0.000000,0.008852,1.000000,0.00885196,1.383511,0.000000,7,0.388873,1.073814,,,61.211294,111.526316,0.548851,0.000000
41,41.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.006575,0.000000,0.007308,1.000000,0.00730778,1.383511,0.000000,7,0.388873,1.073814,,,62.859975,111.526316,0.563634,0.000000
42,42.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.076308,0.000000,0.064789,1.000000,0.06478920,1.383511,0.000000,7,0.388873,1.073814,,,69.558855,111.526316,0.623699,0.000000
43,43.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.026351,0.000000,0.046415,1.000000,0.04641533,1.383511,0.000000,7,0.388873,1.073814,,,64.554778,111.526316,0.578830,0.000000
44,44.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.031558,0.000000,0.005048,1.000000,0.00504773,1.383511,0.000000,7,0.388873,1.073814,,,68.314841,111.526316,0.612545,0.000000
45,45.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.059557,0.000000,0.026425,1.000000,0.02642517,1.383511,0.000000,7,0.388873,1.073814,,,68.205760,111.526316,0.611567,0.000000
46,46.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.013625,0.000000,0.043350,1.000000,0.04335004,1.383511,0.000000,7,0.388873,1.073814,,,66.051383,111.526316,0.592249,0.000000
47,47.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.989571,0.000000,0.023731,1.000000,0.02373068,1.383511,0.000000,7,0.388873,1.073814,,,63.419613,111.526316,0.568652,0.000000
48,48.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.010877,0.000000,0.021077,1.000000,0.02107691,1.383511,0.000000,7,0.388873,1.073814,,,65.129932,111.526316,0.583987,0.000000
49,49.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.990920,0.000000,0.019742,1.000000,0.01974204,1.383511,0.000000,7,0.388873,1.073814,,,63.191255,111.526316,0.566604,0.000000
50,50.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.057179,0.000000,0.062675,1.000000,0.06267495,1.383511,0.000000,7,0.388873,1.073814,,,67.079110,111.526316,0.601464,0.000000
51,51.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.065640,0.000000,0.007940,1.000000,0.00794002,1.383511,0.000000,7,0.388873,1.073814,,,65.043445,111.526316,0.583212,0.000000
52,52.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.025111,0.000000,0.038032,1.000000,0.03803239,1.383511,0.000000,7,0.388873,1.073814,,,71.926722,111.526316,0.644930,0.000000
53,53.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.988688,0.000000,0.035531,1.000000,0.03553136,1.383511,0.000000,7,0.388873,1.073814,,,64.612059,111.526316,0.579344,0.000000
54,54.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.994459,0.000000,0.005804,1.000000,0.00580384,1.383511,0.000000,7,0.388873,1.073814,,,63.374923,111.526316,0.568251,0.000000
55,55.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.998686,0.000000,0.004232,1.000000,0.00423188,1.383511,0.000000,7,0.388873,1.073814,,,66.694789,111.526316,0.598018,0.000000
56,56.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.005283,0.000000,0.006562,1.000000,0.00656226,1.383511,0.000000,7,0.388873,1.073814,,,61.577725,111.526316,0.552136,0.000000
57,57.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.039011,0.000000,0.032462,1.000000,0.03246191,1.383511,0.000000,7,0.388873,1.073814,,,66.686654,111.526316,0.597945,0.000000
58,58.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.989046,0.000000,0.048089,1.000000,0.04808861,1.383511,0.000000,7,0.388873,1.073814,,,69.955192,111.526316,0.627253,0.000000
59,59.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.032826,0.000000,0.042388,1.000000,0.04238834,1.383511,0.000000,7,0.388873,1.073814,,,70.023420,111.526316,0.627865,0.000000
60,60.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.025688,0.000000,0.006912,1.000000,0.00691159,1.383511,0.000000,7,0.388873,1.073814,,,69.070862,111.526316,0.619323,0.000000
61,61.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.004333,0.000000,0.020820,1.000000,0.02081998,1.383511,0.000000,7,0.388873,1.073814,,,64.081742,111.526316,0.574589,0.000000
62,62.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.010807,0.000000,0.006404,1.000000,0.00640439,1.383511,0.000000,7,0.388873,1.073814,,,61.838652,111.526316,0.554476,0.000000
63,63.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.055717,0.000000,0.042540,1.000000,0.04254038,1.383511,0.000000,7,0.388873,1.073814,,,63.576811,111.526316,0.570061,0.000000
64,64.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.058637,0.000000,0.002758,1.000000,0.00275824,1.383511,0.000000,7,0.388873,1.073814,,,65.893559,111.526316,0.590834,0.000000
65,65.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.011109,0.000000,0.044896,1.000000,0.04489558,1.383511,0.000000,7,0.388873,1.073814,,,63.967083,111.526316,0.573560,0.000000
66,66.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.039159,0.000000,0.026993,1.000000,0.02699346,1.383511,0.000000,7,0.388873,1.073814,,,66.044144,111.526316,0.592184,0.000000
67,67.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.076870,0.000000,0.035018,1.000000,0.03501824,1.383511,0.000000,7,0.388873,1.073814,,,68.464943,111.526316,0.613890,0.000000
68,68.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.043089,0.000000,0.031369,1.000000,0.03136919,1.383511,0.000000,7,0.388873,1.073814,,,66.359911,111.526316,0.595016,0.000000
69,69.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.070323,0.000000,0.025444,1.000000,0.02544416,1.383511,0.000000,7,0.388873,1.073814,,,67.823900,111.526316,0.608143,0.000000
70,70.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.083135,0.000000,0.011829,1.000000,0.01182949,1.383511,0.000000,7,0.388873,1.073814,,,72.797543,111.526316,0.652739,0.000000
71,71.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.036019,0.000000,0.043500,1.000000,0.04349960,1.383511,0.000000,7,0.388873,1.073814,,,70.586391,111.526316,0.632912,0.000000
72,72.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.004152,0.000000,0.030760,1.000000,0.03076001,1.383511,0.000000,7,0.388873,1.073814,,,68.272797,111.526316,0.612168,0.000000
73,73.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.991472,0.000000,0.012627,1.000000,0.01262674,1.383511,0.000000,7,0.388873,1.073814,,,59.025434,111.526316,0.529251,0.000000
74,74.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.050602,0.000000,0.056282,1.000000,0.05628155,1.383511,0.000000,7,0.388873,1.073814,,,67.446232,111.526316,0.604756,0.000000
75,75.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.085410,0.000000,0.032069,1.000000,0.03206936,1.383511,0.000000,7,0.388873,1.073814,,,69.870787,111.526316,0.626496,0.000000
76,76.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.050383,0.000000,0.032271,1.000000,0.03227132,1.383511,0.000000,7,0.388873,1.073814,,,66.944219,111.526316,0.600255,0.000000
77,77.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.022781,0.000000,0.026278,1.000000,0.02627772,1.383511,0.000000,7,0.388873,1.073814,,,65.013212,111.526316,0.582941,0.000000
78,78.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.997571,0.000000,0.024648,1.000000,0.02464829,1.383511,0.000000,7,0.388873,1.073814,,,67.744333,111.526316,0.607429,0.000000
79,79.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.064802,0.000000,0.063140,1.000000,0.06313953,1.383511,0.000000,7,0.388873,1.073814,,,69.401077,111.526316,0.622284,0.000000
80,80.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,0.996936,0.000000,0.063736,1.000000,0.06373639,1.383511,0.000000,7,0.388873,1.073814,,,66.304616,111.526316,0.594520,0.000000
81,81.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.050490,0.000000,0.050981,1.000000,0.05098070,1.383511,0.000000,7,0.388873,1.073814,,,74.327667,111.526316,0.666459,0.000000
82,82.000,0.715789,0.031579,0.157895,0.031579,0.047368,0.015789,85.894737,3.789474,18.947368,3.789474,5.684211,1.894737,1.062270,0.000000,0.011089,1.000000,0.01108946,1.383511,0.000000,7,0.388873,1.073814,,,69.255483,111.526316,0.620979,0.000000
83,83.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.044497,0.000000,0.505485,0.607143,0.50548485,1.305180,0.500000,7,0.505979,1.959672,,,91.167180,118.526316,0.769172,0.000000
84,84.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.070262,0.000000,0.024073,1.000000,0.02407345,1.305180,0.000000,7,0.505979,1.959672,,,74.871817,118.526316,0.631689,0.000000
85,85.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,0.994238,0.000000,0.071033,1.000000,0.07103309,1.305180,0.000000,7,0.505979,1.959672,,,76.421921,118.526316,0.644768,0.000000
86,86.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,0.996111,0.000000,0.001881,1.000000,0.00188069,1.305180,0.000000,7,0.505979,1.959672,,,71.002576,118.526316,0.599045,0.000000
87,87.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.082150,0.000000,0.079507,1.000000,0.07950700,1.305180,0.000000,7,0.505979,1.959672,,,78.996476,118.526316,0.666489,0.000000
88,88.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.034850,0.000000,0.043709,1.000000,0.04370876,1.305180,0.000000,7,0.505979,1.959672,,,72.567279,118.526316,0.612246,0.000000
89,89.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.011333,0.000000,0.022725,1.000000,0.02272547,1.305180,0.000000,7,0.505979,1.959672,,,72.332916,118.526316,0.610269,0.000000
90,90.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.057853,0.000000,0.043976,1.000000,0.04397565,1.305180,0.000000,7,0.505979,1.959672,,,74.496294,118.526316,0.628521,0.000000
91,91.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.067487,0.000000,0.009025,1.000000,0.00902484,1.305180,0.000000,7,0.505979,1.959672,,,74.240929,118.526316,0.626367,0.000000
92,92.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.014792,0.000000,0.049364,1.000000,0.04936357,1.305180,0.000000,7,0.505979,1.959672,,,68.447688,118.526316,0.577489,0.000000
93,93.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.001090,0.000000,0.013502,1.000000,0.01350233,1.305180,0.000000,7,0.505979,1.959672,,,69.597014,118.526316,0.587186,0.000000
94,94.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.001183,0.000000,0.000093,1.000000,0.00009318,1.305180,0.000000,7,0.505979,1.959672,,,69.145123,118.526316,0.583374,0.000000
95,95.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.043676,0.000000,0.040715,1.000000,0.04071518,1.305180,0.000000,7,0.505979,1.959672,,,75.945249,118.526316,0.640746,0.000000
96,96.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.066668,0.000000,0.021555,1.000000,0.02155453,1.305180,0.000000,7,0.505979,1.959672,,,75.361104,118.526316,0.635817,0.000000
97,97.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.002556,0.000000,0.060105,1.000000,0.06010489,1.305180,0.000000,7,0.505979,1.959672,,,77.565858,118.526316,0.654419,0.000000
98,98.000,0.015789,0.731579,0.157895,0.031579,0.047368,0.015789,1.894737,87.789474,18.947368,3.789474,5.684211,1.894737,1.029555,0.000000,0.026224,1.000000,0.02622367,1.305180,0.000000,7,0.505979,1.959672,,,72.556076,118.526316,0.612152,0.000000
